Mean Power,Peak Power,Energy,Hamming Distance,Label,Predicted Label
0.056438105,0.16424,3.713305041,7,Attack,Attack
0.052671131,0.079,2.933730885,0,Normal,Normal
0.052720157,0.156606,3.117344963,10,Attack,Attack
0.054277562,0.077897,3.133580779,0,Normal,Normal
0.058536384,0.172668,3.929869194,9,Attack,Attack
0.050250664,0.080131,2.688165388,0,Normal,Normal
0.052316298,0.158698,3.152927637,11,Attack,Attack
0.05294108,0.076785,2.949178098,0,Normal,Normal
0.053977632,0.162403,3.304147198,9,Attack,Attack
0.052280399,0.073444,2.869814697,0,Normal,Normal
0.057058488,0.169334,3.702322749,7,Attack,Attack
0.052300273,0.074541,2.895231325,0,Normal,Normal
0.058566962,0.164176,3.9262009,9,Attack,Attack
0.056059295,0.07841,3.32280543,0,Normal,Normal
0.058306082,0.172497,3.830685105,8,Attack,Attack
0.05381931,0.077651,3.063279911,0,Normal,Normal
0.055529504,0.158733,3.475226485,9,Attack,Attack
0.051282785,0.079647,2.815891746,0,Normal,Normal
0.055959849,0.16337,3.636141465,10,Attack,Attack
0.048265292,0.065299,2.451162252,0,Normal,Normal
0.056005871,0.170823,3.632139617,11,Attack,Attack
0.053375043,0.075402,2.99212069,0,Normal,Normal
0.056237718,0.161757,3.629082057,9,Attack,Attack
0.052631,0.076652,2.946111178,0,Normal,Normal
0.05987579,0.158503,4.019362879,9,Attack,Attack
0.05138578,0.080083,2.828322332,0,Normal,Normal
0.055306895,0.157867,3.550200003,10,Attack,Attack
0.053565804,0.077538,3.036753764,0,Normal,Normal
0.058868046,0.168464,3.982795634,8,Attack,Attack
0.050867954,0.078028,2.769961424,0,Normal,Normal
0.054561338,0.157886,3.318774313,8,Attack,Attack
0.056169753,0.075973,3.305629291,0,Normal,Normal
0.058564729,0.163626,3.867792114,10,Attack,Attack
0.053027347,0.078922,2.965738864,0,Normal,Normal
0.055694101,0.169002,3.556664611,8,Attack,Attack
0.052339284,0.072051,2.883316518,0,Normal,Normal
0.057483438,0.173378,3.771685067,8,Attack,Attack
0.05414268,0.072922,3.070405318,0,Normal,Normal
0.055353189,0.155366,3.462447084,6,Attack,Attack
0.052278596,0.071123,2.873569414,0,Normal,Normal
0.054512636,0.156215,3.28403121,9,Attack,Attack
0.052888197,0.080466,2.970506268,0,Normal,Normal
0.054713795,0.158274,3.39515125,8,Attack,Attack
0.052718353,0.074284,2.958368899,0,Normal,Normal
0.056090551,0.157928,3.615500699,6,Attack,Attack
0.051135504,0.073697,2.763613497,0,Normal,Normal
0.05410825,0.160178,3.293906011,7,Attack,Attack
0.052886942,0.075713,2.957404627,0,Normal,Normal
0.053859753,0.168485,3.260708236,7,Attack,Attack
0.052446819,0.077709,2.908530874,0,Normal,Normal
0.055608098,0.173125,3.637886785,7,Attack,Attack
0.052415912,0.072397,2.886978479,0,Normal,Normal
0.05712856,0.160214,3.665501176,11,Attack,Attack
0.051681107,0.075998,2.844964057,0,Normal,Normal
0.056793788,0.16394,3.709303397,10,Attack,Attack
0.051975225,0.074642,2.846383901,0,Normal,Normal
0.058587847,0.169842,4.021414722,12,Attack,Attack
0.049436728,0.071997,2.584812575,0,Normal,Normal
0.054603691,0.161579,3.505972032,11,Attack,Attack
0.050117476,0.075752,2.654351424,0,Normal,Normal
0.055843325,0.16019,3.547644993,7,Attack,Attack
0.05302211,0.073525,2.959427114,0,Normal,Normal
0.055492992,0.162043,3.589374621,11,Attack,Attack
0.053643733,0.069117,3.010151818,0,Normal,Normal
0.056605505,0.168949,3.584901806,8,Attack,Attack
0.05076537,0.074676,2.727154354,0,Normal,Normal
0.055905853,0.165217,3.575014523,9,Attack,Attack
0.052152439,0.074462,2.875588811,0,Normal,Normal
0.057186186,0.156756,3.781775143,7,Attack,Attack
0.050791941,0.072004,2.736168558,0,Normal,Normal
0.054973697,0.160331,3.326576014,10,Attack,Attack
0.056383835,0.077439,3.363085331,0,Normal,Normal
0.059041885,0.169808,3.91882648,8,Attack,Attack
0.052467875,0.079532,2.904318289,0,Normal,Normal
0.054471008,0.164027,3.472285385,10,Attack,Attack
0.052703328,0.07616,2.928928819,0,Normal,Normal
0.052178991,0.163744,3.184017194,8,Attack,Attack
0.051906935,0.071622,2.8380324,0,Normal,Normal
0.057119325,0.165185,3.708335289,9,Attack,Attack
0.054799055,0.077346,3.158181739,0,Normal,Normal
0.055345045,0.167124,3.442704596,6,Attack,Attack
0.054568209,0.077278,3.142465127,0,Normal,Normal
0.056058421,0.16022,3.541063759,10,Attack,Attack
0.052430767,0.079549,2.932965112,0,Normal,Normal
0.056686757,0.159979,3.65978548,11,Attack,Attack
0.049571578,0.080155,2.628504206,0,Normal,Normal
0.053982999,0.164031,3.376049984,8,Attack,Attack
0.051180556,0.076906,2.773525704,0,Normal,Normal
0.057911359,0.166093,3.79653635,10,Attack,Attack
0.052359676,0.078163,2.885129838,0,Normal,Normal
0.055791495,0.161905,3.563046938,9,Attack,Attack
0.051723132,0.072881,2.809937107,0,Normal,Normal
0.058706967,0.170386,4.106364583,10,Attack,Attack
0.052221225,0.07428,2.858629191,0,Normal,Normal
0.054705416,0.155244,3.433686141,9,Attack,Attack
0.049751825,0.072581,2.618615441,0,Normal,Normal
0.057483462,0.169688,3.814809393,9,Attack,Attack
0.055962011,0.078598,3.29162824,0,Normal,Normal
0.05641905,0.162306,3.606842414,8,Attack,Attack
0.052674127,0.076763,2.950515994,0,Normal,Normal
0.054390394,0.167728,3.38103473,9,Attack,Attack
0.054342175,0.07684,3.113907167,0,Normal,Normal
0.054940121,0.161541,3.405128085,7,Attack,Attack
0.054317547,0.0788,3.153538121,0,Normal,Normal
0.054339896,0.161827,3.375193798,6,Attack,Attack
0.052820335,0.074427,2.935504166,0,Normal,Normal
0.054996688,0.164614,3.519414763,9,Attack,Attack
0.05485786,0.07711,3.181705648,0,Normal,Normal
0.054350203,0.15832,3.327712623,9,Attack,Attack
0.052036718,0.076197,2.874857054,0,Normal,Normal
0.058942899,0.16395,4.032399376,8,Attack,Attack
0.052559404,0.075272,2.917707063,0,Normal,Normal
0.057801708,0.164878,3.725581425,9,Attack,Attack
0.052061177,0.076719,2.87146573,0,Normal,Normal
0.055262309,0.158537,3.49393704,9,Attack,Attack
0.054307116,0.078337,3.104173588,0,Normal,Normal
0.055801241,0.158417,3.445138302,8,Attack,Attack
0.051992468,0.080032,2.854252359,0,Normal,Normal
0.054434301,0.162282,3.491250674,9,Attack,Attack
0.050497852,0.075112,2.697336392,0,Normal,Normal
0.056405557,0.166445,3.616220538,7,Attack,Attack
0.054675882,0.075563,3.149868183,0,Normal,Normal
0.055146751,0.162486,3.377749335,11,Attack,Attack
0.055687001,0.078705,3.288101288,0,Normal,Normal
0.056904811,0.168148,3.783819404,7,Attack,Attack
0.053801066,0.074467,3.057996335,0,Normal,Normal
0.05421244,0.168023,3.393612404,10,Attack,Attack
0.054985916,0.077659,3.196072769,0,Normal,Normal
0.057520522,0.169247,3.799375985,8,Attack,Attack
0.054477888,0.076791,3.140817393,0,Normal,Normal
0.054241047,0.160935,3.294460579,11,Attack,Attack
0.052230863,0.075081,2.873978776,0,Normal,Normal
0.054854216,0.16359,3.533100653,8,Attack,Attack
0.055238952,0.07822,3.202167541,0,Normal,Normal
0.058740223,0.16637,3.951423179,11,Attack,Attack
0.054122054,0.078407,3.112154994,0,Normal,Normal
0.057260935,0.160391,3.740414815,8,Attack,Attack
0.054132385,0.080286,3.115236845,0,Normal,Normal
0.056973227,0.164171,3.709527403,10,Attack,Attack
0.051513647,0.076446,2.804435224,0,Normal,Normal
0.057550683,0.175981,3.825676175,8,Attack,Attack
0.054101549,0.075252,3.089060484,0,Normal,Normal
0.056301086,0.163613,3.66101734,13,Attack,Attack
0.051946049,0.0735,2.866133984,0,Normal,Normal
0.05686431,0.160528,3.707587824,12,Attack,Attack
0.054452223,0.073987,3.131728593,0,Normal,Normal
0.053298726,0.157408,3.221549415,13,Attack,Attack
0.050430846,0.07035,2.681505101,0,Normal,Normal
0.057500468,0.167282,3.761423726,9,Attack,Attack
0.050080458,0.075113,2.664581964,0,Normal,Normal
0.058631677,0.157465,3.931744808,10,Attack,Attack
0.053657729,0.076232,3.028632794,0,Normal,Normal
0.056155977,0.169761,3.550642893,8,Attack,Attack
0.053475825,0.079426,3.032999171,0,Normal,Normal
0.054643349,0.158544,3.401080016,10,Attack,Attack
0.05414562,0.077695,3.095236566,0,Normal,Normal
0.057322423,0.161102,3.750055152,9,Attack,Attack
0.048811121,0.068539,2.513109557,0,Normal,Normal
0.055272716,0.159916,3.455882879,6,Attack,Attack
0.054922165,0.08113,3.192817376,0,Normal,Normal
0.056601599,0.16619,3.712075514,10,Attack,Attack
0.050238626,0.079595,2.672703275,0,Normal,Normal
0.053671423,0.15619,3.407915729,11,Attack,Attack
0.049670444,0.078525,2.636288422,0,Normal,Normal
0.054801292,0.161857,3.42096342,8,Attack,Attack
0.052817685,0.076006,2.941377544,0,Normal,Normal
0.05676021,0.162903,3.639509144,8,Attack,Attack
0.053829964,0.073959,3.057080978,0,Normal,Normal
0.057677252,0.171586,3.805271903,7,Attack,Attack
0.051587673,0.070961,2.802175949,0,Normal,Normal
0.060618833,0.174109,4.242486936,9,Attack,Attack
0.055581341,0.081585,3.256941738,0,Normal,Normal
0.055689627,0.164947,3.614475238,8,Attack,Attack
0.05240869,0.077483,2.895866593,0,Normal,Normal
0.055201872,0.157346,3.42403695,8,Attack,Attack
0.053013306,0.077037,2.952757469,0,Normal,Normal
0.053953014,0.162872,3.269846372,13,Attack,Attack
0.053953979,0.076082,3.065883583,0,Normal,Normal
0.058437512,0.169781,3.922585392,10,Attack,Attack
0.050889368,0.069988,2.714810873,0,Normal,Normal
0.054270974,0.155385,3.292987673,12,Attack,Attack
0.049965948,0.075645,2.65245391,0,Normal,Normal
0.059671211,0.155911,3.985669709,9,Attack,Attack
0.05405705,0.078319,3.069665585,0,Normal,Normal
0.055103319,0.157738,3.518363294,9,Attack,Attack
0.052016225,0.077202,2.842723102,0,Normal,Normal
0.056965926,0.171078,3.719992046,11,Attack,Attack
0.052793688,0.074994,2.926078837,0,Normal,Normal
0.053980767,0.158197,3.273050315,8,Attack,Attack
0.052133581,0.072373,2.867951237,0,Normal,Normal
0.056259467,0.166115,3.683399377,11,Attack,Attack
0.053897565,0.075065,3.050059923,0,Normal,Normal
0.053122449,0.162418,3.298375048,9,Attack,Attack
0.051807643,0.076263,2.854371187,0,Normal,Normal
0.053032275,0.157526,3.157147301,7,Attack,Attack
0.051853775,0.072754,2.84246756,0,Normal,Normal
0.053308163,0.168083,3.267418596,14,Attack,Attack
0.051843299,0.076179,2.847478832,0,Normal,Normal
0.058957797,0.16788,3.999463802,7,Attack,Attack
0.055563143,0.07995,3.258171639,0,Normal,Normal
0.056742363,0.162251,3.759964667,14,Attack,Attack
0.050812928,0.077229,2.744573482,0,Normal,Normal
0.058124969,0.172042,3.949532545,12,Attack,Attack
0.053846106,0.077732,3.063635377,0,Normal,Normal
0.059707557,0.16907,4.017767273,9,Attack,Attack
0.05072132,0.072537,2.724642788,0,Normal,Normal
0.055280734,0.16358,3.436293733,7,Attack,Attack
0.051647973,0.079168,2.822735316,0,Normal,Normal
0.057846385,0.166295,3.882661958,7,Attack,Attack
0.052005029,0.071164,2.849400638,0,Normal,Normal
0.054846437,0.155196,3.525526232,8,Attack,Attack
0.054577986,0.077745,3.174407657,0,Normal,Normal
0.054452563,0.165639,3.266707082,6,Attack,Attack
0.050377961,0.073128,2.68242887,0,Normal,Normal
0.058634569,0.171029,3.994734567,10,Attack,Attack
0.051165135,0.0802,2.776151173,0,Normal,Normal
0.055633911,0.16561,3.455595926,9,Attack,Attack
0.052163274,0.075801,2.872752995,0,Normal,Normal
0.056502969,0.167674,3.595602147,9,Attack,Attack
0.050755321,0.071938,2.720680983,0,Normal,Normal
0.05054742,0.157349,2.898966062,7,Attack,Attack
0.051912495,0.077311,2.865332568,0,Normal,Normal
0.05497775,0.16343,3.386858865,8,Attack,Attack
0.053849335,0.079755,3.070513824,0,Normal,Normal
0.054099654,0.152219,3.285113936,11,Attack,Attack
0.050340565,0.072669,2.67265129,0,Normal,Normal
0.0559438,0.171151,3.56038356,8,Attack,Attack
0.049285126,0.074142,2.58279587,0,Normal,Normal
0.057026664,0.172283,3.858566319,13,Attack,Attack
0.0534428,0.073737,3.009970833,0,Normal,Normal
0.05246979,0.156566,3.04557857,11,Attack,Attack
0.050908953,0.072982,2.726794707,0,Normal,Normal
0.058649512,0.170298,3.940651949,10,Attack,Attack
0.053693115,0.074747,3.035489786,0,Normal,Normal
0.05594578,0.172552,3.5354821,6,Attack,Attack
0.053483435,0.075716,3.021395251,0,Normal,Normal
0.052235771,0.1601,3.139961954,8,Attack,Attack
0.050395629,0.069676,2.675372337,0,Normal,Normal
0.056515903,0.158287,3.721548932,9,Attack,Attack
0.051577989,0.076439,2.825445012,0,Normal,Normal
0.054873636,0.171997,3.507182068,6,Attack,Attack
0.051925616,0.077661,2.845510966,0,Normal,Normal
0.056818123,0.158333,3.674084392,11,Attack,Attack
0.053069686,0.071173,2.944571717,0,Normal,Normal
0.056751953,0.161587,3.885317513,7,Attack,Attack
0.054326559,0.074298,3.111680666,0,Normal,Normal
0.05429212,0.164215,3.38482044,9,Attack,Attack
0.053649664,0.071345,3.020380598,0,Normal,Normal
0.056230869,0.15339,3.56787856,7,Attack,Attack
0.053461298,0.079944,3.023910094,0,Normal,Normal
0.052813346,0.162483,3.125757766,8,Attack,Attack
0.051953231,0.076221,2.853642026,0,Normal,Normal
0.054314664,0.158409,3.357783529,8,Attack,Attack
0.051582784,0.07705,2.817763101,0,Normal,Normal
0.052948604,0.151881,3.134418645,12,Attack,Attack
0.055166868,0.078844,3.205293736,0,Normal,Normal
0.057128829,0.162137,3.807194198,10,Attack,Attack
0.056169733,0.080157,3.358369463,0,Normal,Normal
0.056608051,0.16847,3.771754052,11,Attack,Attack
0.052702441,0.077512,2.93900748,0,Normal,Normal
0.055343287,0.163307,3.470746153,8,Attack,Attack
0.053059015,0.078382,2.989922486,0,Normal,Normal
0.052851337,0.160678,3.201315729,10,Attack,Attack
0.054775967,0.074474,3.158651081,0,Normal,Normal
0.052503597,0.158366,2.979425108,9,Attack,Attack
0.049990159,0.069954,2.644162571,0,Normal,Normal
0.057391073,0.163296,3.75238491,10,Attack,Attack
0.051400888,0.075018,2.787253704,0,Normal,Normal
0.053078515,0.163064,3.127963147,6,Attack,Attack
0.052999843,0.079657,2.974529003,0,Normal,Normal
0.054081901,0.165536,3.314696556,10,Attack,Attack
0.051121153,0.079675,2.775853651,0,Normal,Normal
0.054982626,0.163626,3.528874027,9,Attack,Attack
0.051205423,0.066905,2.760812277,0,Normal,Normal
0.054326296,0.151021,3.352171102,11,Attack,Attack
0.052847848,0.071734,2.933182137,0,Normal,Normal
0.052164482,0.152289,3.060349137,10,Attack,Attack
0.051204818,0.079163,2.768170974,0,Normal,Normal
0.059419844,0.171253,4.094199393,13,Attack,Attack
0.051453388,0.07797,2.821222609,0,Normal,Normal
0.054056837,0.157845,3.278733547,6,Attack,Attack
0.050982535,0.072025,2.73443538,0,Normal,Normal
0.055658293,0.170189,3.548963295,8,Attack,Attack
0.054274394,0.079831,3.107294918,0,Normal,Normal
0.055596088,0.155398,3.471800766,13,Attack,Attack
0.05454305,0.080085,3.148184157,0,Normal,Normal
0.054392097,0.172043,3.285223723,9,Attack,Attack
0.050579449,0.0746,2.701418029,0,Normal,Normal
0.05797398,0.170712,3.861932066,11,Attack,Attack
0.051427293,0.070078,2.793187035,0,Normal,Normal
0.057992621,0.170971,3.903305401,9,Attack,Attack
0.051555558,0.071024,2.788601034,0,Normal,Normal
0.053722794,0.156571,3.344589387,11,Attack,Attack
0.051395892,0.075591,2.77854368,0,Normal,Normal
0.056134573,0.165597,3.60871181,9,Attack,Attack
0.053975343,0.074343,3.068104786,0,Normal,Normal
0.05567575,0.152636,3.64890325,12,Attack,Attack
0.053262236,0.072703,2.973077082,0,Normal,Normal
0.056296276,0.170852,3.658010163,10,Attack,Attack
0.054845788,0.079857,3.205244099,0,Normal,Normal
0.057470147,0.168515,3.811200812,7,Attack,Attack
0.054156365,0.076965,3.093638858,0,Normal,Normal
0.058765371,0.167299,4.018234803,8,Attack,Attack
0.054163412,0.075287,3.091222356,0,Normal,Normal
0.056207953,0.165788,3.725264807,8,Attack,Attack
0.052008521,0.079112,2.870511607,0,Normal,Normal
0.05732531,0.166257,3.833758324,11,Attack,Attack
0.050604141,0.068209,2.689196219,0,Normal,Normal
0.055487882,0.164358,3.522871732,8,Attack,Attack
0.054051858,0.072963,3.081174539,0,Normal,Normal
0.056700091,0.166869,3.661141338,9,Attack,Attack
0.054886661,0.0724,3.162284801,0,Normal,Normal
0.053055308,0.170362,3.273024079,7,Attack,Attack
0.052499403,0.076132,2.93735561,0,Normal,Normal
0.059773271,0.160563,4.100560903,10,Attack,Attack
0.052568676,0.07168,2.898547834,0,Normal,Normal
0.057098986,0.162075,3.701861171,7,Attack,Attack
0.05331459,0.073897,2.9866329,0,Normal,Normal
0.056660714,0.162944,3.618759413,9,Attack,Attack
0.051723075,0.079795,2.829018337,0,Normal,Normal
0.053490793,0.162947,3.284246092,10,Attack,Attack
0.050626184,0.075071,2.73169654,0,Normal,Normal
0.054779013,0.162775,3.354664456,7,Attack,Attack
0.050655014,0.076964,2.742891602,0,Normal,Normal
0.054152409,0.167088,3.367308552,10,Attack,Attack
0.051448557,0.072667,2.780359167,0,Normal,Normal
0.051636227,0.170225,3.072041418,11,Attack,Attack
0.050086046,0.072004,2.661209609,0,Normal,Normal
0.057297205,0.15829,3.637022604,12,Attack,Attack
0.053715941,0.073537,3.053434313,0,Normal,Normal
0.055334489,0.15673,3.503598922,8,Attack,Attack
0.04954244,0.069588,2.587937709,0,Normal,Normal
0.058090212,0.164445,3.876183317,5,Attack,Attack
0.054516011,0.07544,3.160577317,0,Normal,Normal
0.056644699,0.152807,3.639739077,8,Attack,Attack
0.04757636,0.067585,2.384504124,0,Normal,Normal
0.059146232,0.170558,3.961360197,9,Attack,Attack
0.050699396,0.077687,2.722308664,0,Normal,Normal
0.056195436,0.166676,3.597878513,12,Attack,Attack
0.051429333,0.071902,2.784774846,0,Normal,Normal
0.052548385,0.165774,3.152079622,8,Attack,Attack
0.053098679,0.075336,2.972256897,0,Normal,Normal
0.056009492,0.163751,3.660814227,11,Attack,Attack
0.053605024,0.078182,3.008954716,0,Normal,Normal
0.0542512,0.166816,3.327339909,10,Attack,Attack
0.052240808,0.073925,2.879810875,0,Normal,Normal
0.053618406,0.156412,3.218777807,13,Attack,Attack
0.052875522,0.074211,2.954933437,0,Normal,Normal
0.053897507,0.15918,3.176249045,7,Attack,Attack
0.048061174,0.074639,2.439886779,0,Normal,Normal
0.056454035,0.157892,3.664522449,10,Attack,Attack
0.053854705,0.080557,3.079148083,0,Normal,Normal
0.05499816,0.169709,3.466501205,9,Attack,Attack
0.054199547,0.077835,3.114407025,0,Normal,Normal
0.056070563,0.161527,3.627024457,8,Attack,Attack
0.053366473,0.078515,3.019554145,0,Normal,Normal
0.053990556,0.160863,3.356441269,10,Attack,Attack
0.054898855,0.077831,3.222783904,0,Normal,Normal
0.052792327,0.163145,3.126436681,12,Attack,Attack
0.053835054,0.076191,3.057788369,0,Normal,Normal
0.052237825,0.163097,3.122493722,7,Attack,Attack
0.052819524,0.078752,2.932321883,0,Normal,Normal
0.058303253,0.164688,3.886171521,9,Attack,Attack
0.053964796,0.075745,3.068256878,0,Normal,Normal
0.056802211,0.158661,3.694807072,9,Attack,Attack
0.050917504,0.06967,2.726000135,0,Normal,Normal
0.05556962,0.166891,3.488445665,8,Attack,Attack
0.052551398,0.076031,2.902749989,0,Normal,Normal
0.058723318,0.171726,3.906201833,10,Attack,Attack
0.052344365,0.080638,2.887751521,0,Normal,Normal
0.054646171,0.160136,3.448491263,11,Attack,Attack
0.052335306,0.0713,2.874935102,0,Normal,Normal
0.058686425,0.167375,3.984021066,8,Attack,Attack
0.0521391,0.077585,2.861495837,0,Normal,Normal
0.057513772,0.162255,3.743085608,8,Attack,Attack
0.053762528,0.078552,3.058611884,0,Normal,Normal
0.054733979,0.163902,3.470981206,8,Attack,Attack
0.050938454,0.07941,2.749766534,0,Normal,Normal
0.055171146,0.155736,3.421225371,9,Attack,Attack
0.053391441,0.075783,2.997136222,0,Normal,Normal
0.056185472,0.16589,3.549444483,7,Attack,Attack
0.052862203,0.075882,2.963249221,0,Normal,Normal
0.052916971,0.148915,3.150792274,7,Attack,Attack
0.05162547,0.072322,2.824425503,0,Normal,Normal
0.055445114,0.158188,3.624724495,9,Attack,Attack
0.055117677,0.080069,3.190005094,0,Normal,Normal
0.057443413,0.178233,3.802722288,9,Attack,Attack
0.05339066,0.080212,3.014596021,0,Normal,Normal
0.057174829,0.163143,3.736844197,8,Attack,Attack
0.052146559,0.072775,2.859197864,0,Normal,Normal
0.05474998,0.157065,3.419218991,9,Attack,Attack
0.050949376,0.071354,2.738109683,0,Normal,Normal
0.055784179,0.153891,3.525547816,8,Attack,Attack
0.051522848,0.077361,2.810250046,0,Normal,Normal
0.055547906,0.161452,3.542496484,10,Attack,Attack
0.052372827,0.069991,2.899112524,0,Normal,Normal
0.05598306,0.167052,3.579431118,11,Attack,Attack
0.054382456,0.074851,3.119016461,0,Normal,Normal
0.055323299,0.168952,3.476006475,11,Attack,Attack
0.054162771,0.077674,3.10474701,0,Normal,Normal
0.054520788,0.163953,3.454264881,10,Attack,Attack
0.050993173,0.068395,2.725944481,0,Normal,Normal
0.054267116,0.132888,3.134141586,12,Attack,Attack
0.051136917,0.075781,2.784163728,0,Normal,Normal
0.057051294,0.167337,3.729923842,10,Attack,Attack
0.052151008,0.078189,2.892797542,0,Normal,Normal
0.055491053,0.160021,3.50499961,9,Attack,Attack
0.053536774,0.070548,3.011941949,0,Normal,Normal
0.054765471,0.157008,3.463597475,8,Attack,Attack
0.053418687,0.073789,3.005369196,0,Normal,Normal
0.057807702,0.166723,3.820857912,11,Attack,Attack
0.05346699,0.07489,3.019539656,0,Normal,Normal
0.056874416,0.16969,3.697653235,8,Attack,Attack
0.053276237,0.077291,3.038505534,0,Normal,Normal
0.056716389,0.171114,3.750625475,9,Attack,Attack
0.052784877,0.076923,2.955090877,0,Normal,Normal
0.056712648,0.165284,3.71537139,8,Attack,Attack
0.053865443,0.075451,3.050198903,0,Normal,Normal
0.052477598,0.155043,3.11241873,6,Attack,Attack
0.050783995,0.06771,2.707439982,0,Normal,Normal
0.056223241,0.155428,3.542564144,6,Attack,Attack
0.051050434,0.072467,2.769989152,0,Normal,Normal
0.055535449,0.164839,3.595860008,11,Attack,Attack
0.053962931,0.076809,3.082979104,0,Normal,Normal
0.057278203,0.170142,3.790924013,8,Attack,Attack
0.054357065,0.081184,3.143934886,0,Normal,Normal
0.053996713,0.170069,3.317702989,9,Attack,Attack
0.055032214,0.078786,3.201693528,0,Normal,Normal
0.057287292,0.159705,3.654949855,9,Attack,Attack
0.053452328,0.077268,3.028816729,0,Normal,Normal
0.057079312,0.164809,3.662823066,12,Attack,Attack
0.050453353,0.073883,2.695384604,0,Normal,Normal
0.055507322,0.173675,3.53445405,11,Attack,Attack
0.055617279,0.079864,3.270779987,0,Normal,Normal
0.054049767,0.158625,3.254812611,7,Attack,Attack
0.054614982,0.0791,3.170175074,0,Normal,Normal
0.056572265,0.160359,3.685079719,9,Attack,Attack
0.053013648,0.080523,2.9898317,0,Normal,Normal
0.053810265,0.16108,3.345086207,9,Attack,Attack
0.053559723,0.072925,3.008240655,0,Normal,Normal
0.054489068,0.169773,3.445774807,7,Attack,Attack
0.052646892,0.073191,2.911668418,0,Normal,Normal
0.057863646,0.174038,3.923386546,7,Attack,Attack
0.052867021,0.069658,2.935573747,0,Normal,Normal
0.052965732,0.161228,3.138684328,9,Attack,Attack
0.056179854,0.078524,3.329556035,0,Normal,Normal
0.055101611,0.155112,3.331163379,7,Attack,Attack
0.053105637,0.074025,2.969733191,0,Normal,Normal
0.058030213,0.167017,3.808929932,12,Attack,Attack
0.053413235,0.072814,2.991978909,0,Normal,Normal
0.055751401,0.158003,3.524695403,12,Attack,Attack
0.053097676,0.073281,2.973098771,0,Normal,Normal
0.058031547,0.171827,3.82267487,10,Attack,Attack
0.053497656,0.074089,3.0005692,0,Normal,Normal
0.055182438,0.163806,3.522738671,8,Attack,Attack
0.054023592,0.080078,3.094113638,0,Normal,Normal
0.055242987,0.172522,3.469115241,13,Attack,Attack
0.055321272,0.074689,3.212427382,0,Normal,Normal
0.055785572,0.165788,3.549065442,10,Attack,Attack
0.053514452,0.075341,3.029906217,0,Normal,Normal
0.055616423,0.157119,3.651626285,8,Attack,Attack
0.052049045,0.067212,2.835123413,0,Normal,Normal
0.059611254,0.156888,4.048765344,8,Attack,Attack
0.053638196,0.075153,3.048929214,0,Normal,Normal
0.058454339,0.166263,3.987306548,11,Attack,Attack
0.050043694,0.069873,2.645795426,0,Normal,Normal
0.055203392,0.167798,3.525333809,8,Attack,Attack
0.051392341,0.076288,2.783683878,0,Normal,Normal
0.055091401,0.164678,3.386754121,12,Attack,Attack
0.054582995,0.075312,3.135728604,0,Normal,Normal
0.053005774,0.158585,3.203890491,10,Attack,Attack
0.053731741,0.074932,3.071595462,0,Normal,Normal
0.056391923,0.162049,3.465985356,8,Attack,Attack
0.055899758,0.079743,3.324194504,0,Normal,Normal
0.05214182,0.16491,3.173834065,10,Attack,Attack
0.051417363,0.071194,2.797475196,0,Normal,Normal
0.056746453,0.164237,3.614316663,6,Attack,Attack
0.053216563,0.080352,3.005144955,0,Normal,Normal
0.055704945,0.166279,3.530801387,7,Attack,Attack
0.053385894,0.079189,3.023469164,0,Normal,Normal
0.058131858,0.166245,3.883446753,9,Attack,Attack
0.050574991,0.077969,2.71408909,0,Normal,Normal
0.054228624,0.154479,3.258724889,9,Attack,Attack
0.054359143,0.079233,3.123823116,0,Normal,Normal
0.053530817,0.154812,3.295886875,10,Attack,Attack
0.05349082,0.073891,3.018145773,0,Normal,Normal
0.05586499,0.158637,3.553189672,7,Attack,Attack
0.051079544,0.073951,2.748087558,0,Normal,Normal
0.055643035,0.168495,3.467346598,12,Attack,Attack
0.051650584,0.073603,2.82614674,0,Normal,Normal
0.053963106,0.166169,3.372663209,12,Attack,Attack
0.054673021,0.079474,3.145940676,0,Normal,Normal
0.055591459,0.168549,3.463663472,10,Attack,Attack
0.056439902,0.079753,3.354082285,0,Normal,Normal
0.056045899,0.16183,3.577563125,7,Attack,Attack
0.054176924,0.073831,3.095623901,0,Normal,Normal
0.057220477,0.158584,3.826353728,11,Attack,Attack
0.050837283,0.070992,2.731297054,0,Normal,Normal
0.058186108,0.164518,3.833345049,8,Attack,Attack
0.052614393,0.075338,2.919506707,0,Normal,Normal
0.053652514,0.156328,3.188045533,8,Attack,Attack
0.053871355,0.075123,3.085495482,0,Normal,Normal
0.057052568,0.159996,3.646764164,8,Attack,Attack
0.049008462,0.073216,2.548411731,0,Normal,Normal
0.055211896,0.163759,3.523213673,9,Attack,Attack
0.053214487,0.075645,2.996550066,0,Normal,Normal
0.055035011,0.156689,3.473117515,7,Attack,Attack
0.0535634,0.074353,3.02639728,0,Normal,Normal
0.055966017,0.165326,3.620947524,10,Attack,Attack
0.052925359,0.072793,2.957687181,0,Normal,Normal
0.056460847,0.158393,3.648377545,6,Attack,Attack
0.050705688,0.079426,2.721265926,0,Normal,Normal
0.05452635,0.162271,3.376970774,10,Attack,Attack
0.052961582,0.071991,2.957501034,0,Normal,Normal
0.058513287,0.165905,4.02031617,8,Attack,Attack
0.053644638,0.074651,3.028383762,0,Normal,Normal
0.055416804,0.16349,3.429326528,9,Attack,Attack
